,pval_outlier,target_region,target_name
chr4:110615672-110615691(-),0.9996,chr4:110615583-110616083,Element961
chr4:110615738-110615757(-),0.8982,chr4:110615583-110616083,Element961
chr4:110615783-110615802(-),0.8515,chr4:110615583-110616083,Element961
chr4:110615935-110615954(-),0.8982,chr4:110615583-110616083,Element961
chr4:110616009-110616028(+),0.8982,chr4:110615583-110616083,Element961
chr4:110616047-110616066(-),0.9751,chr4:110615583-110616083,Element961
chr4:110619469-110619488(-),0.9672,chr4:110619448-110619948,Element962
chr4:110619498-110619517(-),0.9305,chr4:110619448-110619948,Element962
chr4:110619581-110619600(-),0.9863,chr4:110619448-110619948,Element962
chr4:110619695-110619714(-),0.9305,chr4:110619448-110619948,Element962
chr4:110619700-110619719(-),0.9915,chr4:110619448-110619948,Element962
chr4:110619781-110619800(+),0.9995,chr4:110619448-110619948,Element962
chr4:110619896-110619915(+),0.9995,chr4:110619448-110619948,Element962
chr4:110620757-110620776(-),0.9785,chr4:110620742-110621242,Element963
chr4:110620803-110620822(-),0.9031,chr4:110620742-110621242,Element963
chr4:110620898-110620917(+),0.8685,chr4:110620742-110621242,Element963
chr4:110620959-110620978(+),0.7198,chr4:110620742-110621242,Element963
chr4:110620992-110621011(+),0.9949,chr4:110620742-110621242,Element963
chr4:110621050-110621069(+),0.9995,chr4:110620742-110621242,Element963
chr4:110621095-110621114(-),0.8685,chr4:110620742-110621242,Element963
chr4:110621145-110621164(+),0.9672,chr4:110620742-110621242,Element963
chr4:110622970-110622989(-),0.9858,chr4:110622941-110623441,Element964
chr4:110623092-110623111(+),0.9923,chr4:110622941-110623441,Element964
chr4:110623190-110623209(-),0.9582,chr4:110622941-110623441,Element964
chr4:110623197-110623216(-),0.9981,chr4:110622941-110623441,Element964
chr4:110623299-110623318(-),0.1117,chr4:110622941-110623441,Element964
chr4:110623353-110623372(-),0.9333,chr4:110622941-110623441,Element964
chr4:110623402-110623421(+),0.7925,chr4:110622941-110623441,Element964
chr4:110693083-110693102(-),1.0,chr4:110692907-110693407,Element965
chr4:110693303-110693322(+),1.0,chr4:110692907-110693407,Element965
chr4:110693320-110693339(-),1.0,chr4:110692907-110693407,Element965
chr4:173449191-173449210(+),0.9971,chr4:173449152-173449701,Element966
chr4:173449232-173449251(+),0.9031,chr4:173449152-173449701,Element966
chr4:173449298-173449317(-),0.9785,chr4:173449152-173449701,Element966
chr4:173449353-173449372(+),1.0,chr4:173449152-173449701,Element966
chr4:173449386-173449405(+),0.7767,chr4:173449152-173449701,Element966
chr4:173449459-173449478(+),0.9995,chr4:173449152-173449701,Element966
chr4:173449554-173449573(+),0.9031,chr4:173449152-173449701,Element966
chr4:173449652-173449671(-),0.3147,chr4:173449152-173449701,Element966
chr4:173457877-173457896(-),0.9863,chr4:173457823-173458323,Element967
chr4:173457956-173457975(+),1.0,chr4:173457823-173458323,Element967
chr4:173457975-173457994(+),0.3799,chr4:173457823-173458323,Element967
chr4:173458060-173458079(-),0.2549,chr4:173457823-173458323,Element967
chr4:173458149-173458168(+),0.3799,chr4:173457823-173458323,Element967
chr4:173458175-173458194(-),0.0864,chr4:173457823-173458323,Element967
chr4:173458278-173458297(+),1.0,chr4:173457823-173458323,Element967
chr4:173486667-173486686(-),0.4637,chr4:173486594-173487094,Element968
chr4:173486724-173486743(-),0.7925,chr4:173486594-173487094,Element968
chr4:173486836-173486855(-),0.4637,chr4:173486594-173487094,Element968
chr4:173486908-173486927(-),0.8982,chr4:173486594-173487094,Element968
chr4:173486959-173486978(-),0.9751,chr4:173486594-173487094,Element968
chr4:173486994-173487013(+),0.9333,chr4:173486594-173487094,Element968
chr4:173487068-173487087(-),0.9998,chr4:173486594-173487094,Element968
chr4:173490671-173490690(-),0.1175,chr4:173490650-173491569,Element969
chr4:173490786-173490805(+),0.9971,chr4:173490650-173491569,Element969
chr4:173490851-173490870(+),0.9999,chr4:173490650-173491569,Element969
chr4:173491101-173491120(+),0.7198,chr4:173490650-173491569,Element969
chr4:173491107-173491126(-),0.9984,chr4:173490650-173491569,Element969
chr4:173491325-173491344(+),0.9991,chr4:173490650-173491569,Element969
chr4:173491392-173491411(+),0.9915,chr4:173490650-173491569,Element969
chr4:173491494-173491513(+),0.4487,chr4:173490650-173491569,Element969
chr4:173505871-173505890(+),0.9949,chr4:173505843-173506343,Element970
chr4:173505901-173505920(-),0.2017,chr4:173505843-173506343,Element970
chr4:173505994-173506013(-),0.9971,chr4:173505843-173506343,Element970
chr4:173506081-173506100(-),0.9915,chr4:173505843-173506343,Element970
chr4:173506095-173506114(+),0.9971,chr4:173505843-173506343,Element970
chr4:173506245-173506264(-),0.4487,chr4:173505843-173506343,Element970
chr4:173506297-173506316(-),0.9998,chr4:173505843-173506343,Element970
chr4:173507789-173507808(+),0.8982,chr4:173507775-173508275,Element971
chr4:173507830-173507849(-),0.9582,chr4:173507775-173508275,Element971
chr4:173507881-173507900(+),0.9582,chr4:173507775-173508275,Element971
chr4:173507933-173507952(+),1.0,chr4:173507775-173508275,Element971
chr4:173508042-173508061(+),0.7925,chr4:173507775-173508275,Element971
chr4:173508129-173508148(+),0.0746,chr4:173507775-173508275,Element971
chr4:173508175-173508194(-),0.5536,chr4:173507775-173508275,Element971
chr4:173509388-173509407(-),0.9305,chr4:173509366-173509874,Element972
chr4:173509419-173509438(+),0.6569,chr4:173509366-173509874,Element972
chr4:173509519-173509538(+),0.9991,chr4:173509366-173509874,Element972
chr4:173509595-173509614(-),0.9672,chr4:173509366-173509874,Element972
chr4:173509731-173509750(-),1.0,chr4:173509366-173509874,Element972
chr4:173509813-173509832(+),0.3799,chr4:173509366-173509874,Element972
chr4:173509817-173509836(+),0.9991,chr4:173509366-173509874,Element972
chr4:173516809-173516828(-),0.4487,chr4:173516798-173517355,Element973
chr4:173516915-173516934(+),0.9863,chr4:173516798-173517355,Element973
chr4:173516982-173517001(+),0.9915,chr4:173516798-173517355,Element973
chr4:173517018-173517037(+),0.9672,chr4:173516798-173517355,Element973
chr4:173517086-173517105(+),1.0,chr4:173516798-173517355,Element973
chr4:173517129-173517148(+),0.9971,chr4:173516798-173517355,Element973
chr4:173517323-173517342(+),0.9672,chr4:173516798-173517355,Element973
chr4:173518478-173518497(+),0.9949,chr4:173518467-173518967,Element974
chr4:173518561-173518580(-),0.7198,chr4:173518467-173518967,Element974
chr4:173518662-173518681(-),0.9971,chr4:173518467-173518967,Element974
chr4:173518667-173518686(+),0.9863,chr4:173518467-173518967,Element974
chr4:173518719-173518738(-),0.4487,chr4:173518467-173518967,Element974
chr4:173518810-173518829(-),0.9863,chr4:173518467-173518967,Element974
chr4:173518890-173518909(+),0.9995,chr4:173518467-173518967,Element974
chr4:173518919-173518938(-),0.9305,chr4:173518467-173518967,Element974
chr4:173519181-173519200(+),0.9996,chr4:173519148-173519648,Element975
chr4:173519217-173519236(+),0.2214,chr4:173519148-173519648,Element975
chr4:173519300-173519319(+),0.9582,chr4:173519148-173519648,Element975
chr4:173519395-173519414(-),0.9981,chr4:173519148-173519648,Element975
chr4:173519510-173519529(+),0.7925,chr4:173519148-173519648,Element975
chr4:173519611-173519630(-),0.9998,chr4:173519148-173519648,Element975
chr4:173522122-173522141(+),0.9672,chr4:173522045-173522559,Element976
chr4:173522147-173522166(-),0.3799,chr4:173522045-173522559,Element976
chr4:173522198-173522217(+),0.1175,chr4:173522045-173522559,Element976
chr4:173522251-173522270(+),0.9785,chr4:173522045-173522559,Element976
chr4:173522408-173522427(+),1.0,chr4:173522045-173522559,Element976
chr4:173522466-173522485(+),1.0,chr4:173522045-173522559,Element976
chr4:173522506-173522525(+),0.9915,chr4:173522045-173522559,Element976
chr4:173527090-173527109(+),0.7198,chr4:173527030-173527769,Element977
chr4:173527170-173527189(+),0.8685,chr4:173527030-173527769,Element977
chr4:173527177-173527196(-),0.7767,chr4:173527030-173527769,Element977
chr4:173527430-173527449(+),0.9991,chr4:173527030-173527769,Element977
chr4:173527549-173527568(-),1.0,chr4:173527030-173527769,Element977
chr4:173527615-173527634(-),0.9915,chr4:173527030-173527769,Element977
chr4:173527722-173527741(+),0.9984,chr4:173527030-173527769,Element977
chr4:173528384-173528403(-),0.9582,chr4:173528344-173529103,Element978
chr4:173528425-173528444(-),0.9858,chr4:173528344-173529103,Element978
chr4:173528581-173528600(+),0.9961,chr4:173528344-173529103,Element978
chr4:173528652-173528671(+),0.7925,chr4:173528344-173529103,Element978
chr4:173528796-173528815(-),0.9961,chr4:173528344-173529103,Element978
chr4:173528888-173528907(+),0.1605,chr4:173528344-173529103,Element978
chr4:173528953-173528972(+),0.8982,chr4:173528344-173529103,Element978
chr4:173529722-173529741(-),0.2214,chr4:173529697-173530697,Element979
chr4:173529838-173529857(-),1.0,chr4:173529697-173530697,Element979
chr4:173529983-173530002(+),0.7217,chr4:173529697-173530697,Element979
chr4:173530036-173530055(+),0.9858,chr4:173529697-173530697,Element979
chr4:173530397-173530416(+),0.7217,chr4:173529697-173530697,Element979
chr4:173530518-173530537(+),0.4637,chr4:173529697-173530697,Element979
chr4:173530611-173530630(+),0.7925,chr4:173529697-173530697,Element979
chr4:173536794-173536813(+),0.9971,chr4:173536781-173537305,Element980
chr4:173536847-173536866(+),0.8264,chr4:173536781-173537305,Element980
chr4:173536896-173536915(-),1.0,chr4:173536781-173537305,Element980
chr4:173536991-173537010(-),0.1559,chr4:173536781-173537305,Element980
chr4:173537051-173537070(-),0.9998,chr4:173536781-173537305,Element980
chr4:173537112-173537131(+),0.8685,chr4:173536781-173537305,Element980
chr4:173537203-173537222(+),0.9672,chr4:173536781-173537305,Element980
chr4:173537263-173537282(+),0.6569,chr4:173536781-173537305,Element980
chr4:173537991-173538010(-),0.9971,chr4:173537859-173539039,Element981
chr4:173538096-173538115(+),0.9949,chr4:173537859-173539039,Element981
chr4:173538226-173538245(+),0.9971,chr4:173537859-173539039,Element981
chr4:173538629-173538648(+),0.9971,chr4:173537859-173539039,Element981
chr4:173538706-173538725(+),0.9984,chr4:173537859-173539039,Element981
chr4:173538805-173538824(+),0.9971,chr4:173537859-173539039,Element981
chr4:173538966-173538985(+),0.9971,chr4:173537859-173539039,Element981
chr4:173556666-173556685(+),0.8264,chr4:173556651-173557151,Element982
chr4:173556709-173556728(+),0.9999,chr4:173556651-173557151,Element982
chr4:173556754-173556773(+),0.1175,chr4:173556651-173557151,Element982
chr4:173556826-173556845(+),0.9915,chr4:173556651-173557151,Element982
chr4:173556869-173556888(+),0.8685,chr4:173556651-173557151,Element982
chr4:173556952-173556971(+),0.9998,chr4:173556651-173557151,Element982
chr4:173557026-173557045(+),0.1175,chr4:173556651-173557151,Element982
chr4:173557056-173557075(-),1.0,chr4:173556651-173557151,Element982
chr4:173591784-173591803(-),0.9996,chr4:173591730-173592230,Element983
chr4:173591867-173591886(-),0.9969,chr4:173591730-173592230,Element983
chr4:173592069-173592088(+),0.9651,chr4:173591730-173592230,Element983
chr4:173592097-173592116(-),0.9924,chr4:173591730-173592230,Element983
chr4:173608585-173608604(-),1.0,chr4:173608477-173608977,Element984
chr4:173608731-173608750(-),1.0,chr4:173608477-173608977,Element984
chr4:173608890-173608909(+),1.0,chr4:173608477-173608977,Element984
chr4:185534828-185534847(-),0.9924,chr4:185534815-185535815,Element985
chr4:185535073-185535092(-),0.0657,chr4:185534815-185535815,Element985
chr4:185535149-185535168(+),0.886,chr4:185534815-185535815,Element985
chr4:185535237-185535256(-),0.8168,chr4:185534815-185535815,Element985
chr4:185535324-185535343(+),0.7263,chr4:185534815-185535815,Element985
chr4:185535628-185535647(-),0.9343,chr4:185534815-185535815,Element985
chr4:185535737-185535756(-),0.3818,chr4:185534815-185535815,Element985
chr4:185567208-185567227(+),1.0,chr4:185567187-185567687,Element986
chr4:185567278-185567297(-),1.0,chr4:185567187-185567687,Element986
chr4:185567292-185567311(+),1.0,chr4:185567187-185567687,Element986
chr4:185567379-185567398(-),1.0,chr4:185567187-185567687,Element986
chr4:185567430-185567449(-),1.0,chr4:185567187-185567687,Element986
chr4:185567438-185567457(-),1.0,chr4:185567187-185567687,Element986
chr4:185567489-185567508(-),1.0,chr4:185567187-185567687,Element986
chr4:185567551-185567570(+),1.0,chr4:185567187-185567687,Element986
chr4:185567602-185567621(-),1.0,chr4:185567187-185567687,Element986
chr4:185567640-185567659(+),1.0,chr4:185567187-185567687,Element986
chr4:185573680-185573699(-),1.0,chr4:185573667-185574167,Element987
chr4:185573809-185573828(-),0.9785,chr4:185573667-185574167,Element987
chr4:185573829-185573848(+),0.9915,chr4:185573667-185574167,Element987
chr4:185573947-185573966(+),0.0864,chr4:185573667-185574167,Element987
chr4:185573971-185573990(+),0.9785,chr4:185573667-185574167,Element987
chr4:185574029-185574048(+),0.7767,chr4:185573667-185574167,Element987
chr4:185574140-185574159(-),0.9863,chr4:185573667-185574167,Element987
chr5:51382971-51382990(+),0.9031,chr5:51382943-51383443,Element989
chr5:51382999-51383018(+),0.9991,chr5:51382943-51383443,Element989
chr5:51383062-51383081(+),0.9863,chr5:51382943-51383443,Element989
chr5:51383093-51383112(+),0.9305,chr5:51382943-51383443,Element989
chr5:51383243-51383262(+),0.5894,chr5:51382943-51383443,Element989
chr5:51383314-51383333(-),0.9516,chr5:51382943-51383443,Element989
chr5:51383410-51383429(+),0.5894,chr5:51382943-51383443,Element989
chr5:51389643-51389662(+),0.9995,chr5:51389528-51390028,Element990
chr5:51389711-51389730(-),1.0,chr5:51389528-51390028,Element990
chr5:51389736-51389755(+),1.0,chr5:51389528-51390028,Element990
chr5:51389833-51389852(-),0.9516,chr5:51389528-51390028,Element990
chr5:51389918-51389937(+),0.9516,chr5:51389528-51390028,Element990
chr5:51389946-51389965(+),0.062,chr5:51389528-51390028,Element990
chr5:51389997-51390016(+),0.5894,chr5:51389528-51390028,Element990
chr5:51399100-51399119(+),0.9984,chr5:51399005-51399505,Element991
chr5:51399113-51399132(+),0.9999,chr5:51399005-51399505,Element991
chr5:51399177-51399196(+),0.6569,chr5:51399005-51399505,Element991
chr5:51399210-51399229(+),0.8685,chr5:51399005-51399505,Element991
chr5:51399271-51399290(+),0.8264,chr5:51399005-51399505,Element991
chr5:51399320-51399339(+),0.9998,chr5:51399005-51399505,Element991
chr5:51399366-51399385(+),0.4487,chr5:51399005-51399505,Element991
chr5:51399466-51399485(-),0.9984,chr5:51399005-51399505,Element991
chr5:88784539-88784558(-),1.0,chr5:88784463-88785463,Element992
chr5:88784621-88784640(-),1.0,chr5:88784463-88785463,Element992
chr5:88784699-88784718(-),1.0,chr5:88784463-88785463,Element992
chr5:88784764-88784783(+),1.0,chr5:88784463-88785463,Element992
chr5:88784908-88784927(+),1.0,chr5:88784463-88785463,Element992
chr5:88784975-88784994(-),1.0,chr5:88784463-88785463,Element992
chr5:88785076-88785095(-),1.0,chr5:88784463-88785463,Element992
chr5:88785196-88785215(-),1.0,chr5:88784463-88785463,Element992
chr5:88785263-88785282(-),1.0,chr5:88784463-88785463,Element992
chr5:88785369-88785388(-),1.0,chr5:88784463-88785463,Element992
chr5:88785617-88785636(+),0.9998,chr5:88785582-88786664,Element993
chr5:88785768-88785787(+),0.2017,chr5:88785582-88786664,Element993
chr5:88785857-88785876(+),0.9949,chr5:88785582-88786664,Element993
chr5:88785910-88785929(-),0.8685,chr5:88785582-88786664,Element993
chr5:88786021-88786040(-),0.7198,chr5:88785582-88786664,Element993
chr5:88786158-88786177(-),0.9999,chr5:88785582-88786664,Element993
chr5:88786270-88786289(-),0.3799,chr5:88785582-88786664,Element993
chr5:88786345-88786364(-),1.0,chr5:88785582-88786664,Element993
chr5:88827090-88827109(+),0.9305,chr5:88827078-88827593,Element994
chr5:88827153-88827172(+),0.9971,chr5:88827078-88827593,Element994
chr5:88827278-88827297(-),0.9863,chr5:88827078-88827593,Element994
chr5:88827331-88827350(+),0.6569,chr5:88827078-88827593,Element994
chr5:88827367-88827386(+),0.9991,chr5:88827078-88827593,Element994
chr5:88827405-88827424(-),0.9672,chr5:88827078-88827593,Element994
chr5:88827513-88827532(-),0.9999,chr5:88827078-88827593,Element994
chr5:88833741-88833760(-),1.0,chr5:88833727-88834313,Element995
chr5:88833818-88833837(+),1.0,chr5:88833727-88834313,Element995
chr5:88833875-88833894(-),1.0,chr5:88833727-88834313,Element995
chr5:88833952-88833971(+),1.0,chr5:88833727-88834313,Element995
chr5:88833977-88833996(-),1.0,chr5:88833727-88834313,Element995
chr5:88834024-88834043(-),1.0,chr5:88833727-88834313,Element995
chr5:88834077-88834096(+),1.0,chr5:88833727-88834313,Element995
chr5:88834178-88834197(+),1.0,chr5:88833727-88834313,Element995
chr5:88834212-88834231(-),1.0,chr5:88833727-88834313,Element995
chr5:88834258-88834277(+),1.0,chr5:88833727-88834313,Element995
chr5:88836373-88836392(-),0.9751,chr5:88836357-88836919,Element996
chr5:88836429-88836448(-),0.9333,chr5:88836357-88836919,Element996
chr5:88836490-88836509(+),0.8515,chr5:88836357-88836919,Element996
chr5:88836575-88836594(+),0.9923,chr5:88836357-88836919,Element996
chr5:88836781-88836800(+),0.9858,chr5:88836357-88836919,Element996
chr5:88836809-88836828(+),0.9923,chr5:88836357-88836919,Element996
chr5:88836868-88836887(+),0.4637,chr5:88836357-88836919,Element996
chr5:88883270-88883289(+),0.1117,chr5:88883029-88884431,Element997
chr5:88883363-88883382(+),0.9333,chr5:88883029-88884431,Element997
